feature,xgb_importance
unique_sku_15m,0.00028632705216296016
heavy_item_ratio,0.0002756177331320941
urgent_order_ratio,0.0002672881877515465
robot_total_roll3_std,0.0
sku_concentration_scen_std,0.0
robot_total_roll5_std,0.0
robot_total_roll10_std,0.0
sku_concentration_roll3_std,0.0
sku_concentration_roll10_std,0.0
sku_concentration_roll5_std,0.0
